team_name_home,team_score_home,team_name_away,team_score_away,possession_%_home,possession_%_away,total_shots_home,total_shots_away,on_target_home,on_target_away,off_target_home,off_target_away,blocked_home,blocked_away,passing_%_home,passing_%_away,attacking_3rd_%_home,attacking_3rd_%_away,key_passes_home,key_passes_away,clear-cut_chances_home,clear-cut_chances_away,crosses_%_home,crosses_%_away,dribbles_%_home,dribbles_%_away,corners_home,corners_away,offsides_home,offsides_away,recoveries_home,recoveries_away,tackles_%_home,tackles_%_away,interceptions_home,interceptions_away,blocks_home,blocks_away,clearances_home,clearances_away,headed_clearances_home,headed_clearances_away,aerial_duels_%_home,aerial_duels_%_away,blocked_crosses_home,blocked_crosses_away,saves_home,saves_away,catches_%_home,catches_%_away,fouls_committed_home,fouls_committed_away,fouls_won_home,fouls_won_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,match_result
Rotherham United,2,Shrewsbury Town,1,47.6,52.4,21,7,7,2,9,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,1,5,0,0,15,19,17,15,0,3,0,0,1
Rotherham United,2,Scunthorpe United,0,43.9,56.1,19,14,6,6,6,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,5,4,0,0,15,11,10,15,1,1,0,1,1
Shrewsbury Town,1,Charlton Athletic,0,43.8,56.2,9,16,5,3,3,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,3,4,0,0,23,8,7,21,2,1,0,0,1
Scunthorpe United,2,Rotherham United,2,53.1,46.9,18,13,5,3,6,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,1,5,0,0,14,22,21,14,1,3,0,0,0
Charlton Athletic,0,Shrewsbury Town,1,53.0,47.0,12,9,3,4,6,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,3,0,0,9,12,12,9,0,2,0,0,2
AFC Wimbledon,2,Bury,2,61.0,39.0,8,11,4,5,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,2,0,0,11,3,3,11,1,0,0,0,0
Blackburn Rovers,2,Oxford United,1,58.0,42.0,14,14,8,3,5,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,2,6,0,0,8,14,14,6,0,2,0,0,1
Doncaster Rovers,0,Wigan Athletic,1,56.0,44.0,2,10,0,7,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,6,0,0,0,7,13,13,7,0,1,0,0,2
Fleetwood Town,2,Walsall,0,58.0,42.0,12,9,5,3,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,3,0,0,8,8,7,7,0,2,0,0,1
Gillingham,5,Plymouth Argyle,2,47.0,53.0,13,8,7,4,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,2,0,0,15,8,8,14,2,1,0,0,1
Northampton Town,2,Oldham Athletic,2,49.0,51.0,7,9,4,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,8,18,18,8,1,1,0,0,0
Portsmouth,2,Peterborough United,0,57.0,43.0,13,8,5,2,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,5,6,0,0,16,9,8,16,1,0,0,0,1
Rochdale,1,Charlton Athletic,0,54.0,46.0,12,13,5,2,6,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,2,4,0,0,14,11,11,14,1,0,0,0,1
Rotherham United,1,Blackpool,0,51.0,49.0,15,13,3,4,9,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4,2,0,0,7,10,10,7,1,0,0,0,1
Scunthorpe United,1,Bradford City,1,49.0,51.0,10,16,4,5,4,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4,3,0,0,11,19,18,11,0,0,0,0,0
Shrewsbury Town,0,Milton Keynes Dons,1,54.0,46.0,8,6,1,3,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,0,0,15,14,14,14,1,2,0,0,2
Southend United,0,Bristol Rovers,0,57.0,43.0,19,6,5,2,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,5,0,0,14,9,9,14,2,1,0,1,0
Bradford City,1,Walsall,1,58.0,42.0,14,5,4,3,3,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,2,3,0,0,8,11,11,8,2,1,0,0,0
Doncaster Rovers,0,AFC Wimbledon,0,59.0,41.0,6,7,3,2,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,5,0,0,6,13,13,6,1,1,0,0,0
Scunthorpe United,2,Plymouth Argyle,0,41.0,59.0,11,11,6,1,2,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,4,0,0,17,8,8,17,1,0,0,0,1
Blackpool,1,Shrewsbury Town,1,62.0,38.0,18,6,6,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,5,0,0,3,12,12,3,0,0,0,0,0
Bradford City,0,Southend United,2,51.0,49.0,15,12,4,5,7,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,3,4,0,0,6,9,8,6,0,0,0,0,2
Bristol Rovers,1,Gillingham,1,58.0,42.0,10,11,3,4,5,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,2,0,0,11,10,10,10,2,1,0,0,0
Bury,1,Portsmouth,0,53.0,47.0,10,15,1,3,6,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,2,0,0,0,9,9,8,9,1,2,0,0,1
Charlton Athletic,1,Blackburn Rovers,0,55.0,45.0,1,6,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,9,19,18,9,2,4,0,0,1
Milton Keynes Dons,0,Scunthorpe United,2,53.0,47.0,5,10,3,7,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,3,0,0,18,15,15,18,2,0,0,0,2
Oldham Athletic,0,Doncaster Rovers,0,52.0,48.0,13,5,3,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,11,8,8,11,1,1,0,0,0
Oxford United,2,Rochdale,1,50.0,50.0,11,9,6,2,4,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,4,0,0,10,15,14,10,2,3,0,0,1
Peterborough United,2,Fleetwood Town,0,52.0,48.0,12,18,7,5,3,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,5,5,0,0,4,15,15,4,0,0,0,0,1
Plymouth Argyle,2,Rotherham United,1,53.0,47.0,16,9,6,7,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,4,0,0,6,14,13,6,0,2,0,0,1
Walsall,1,Northampton Town,0,47.0,53.0,12,8,3,1,6,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,2,0,0,11,12,11,11,2,3,0,0,1
Wigan Athletic,1,AFC Wimbledon,1,61.0,39.0,20,4,6,2,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,5,0,0,6,9,9,6,0,2,0,0,0
Bradford City,2,Milton Keynes Dons,0,58.0,42.0,13,11,4,2,6,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,3,2,0,0,11,11,11,11,2,1,0,0,1
Bristol Rovers,1,Wigan Athletic,1,53.0,47.0,6,7,1,1,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,13,16,16,12,0,0,0,0,0
Doncaster Rovers,0,Blackburn Rovers,1,49.0,51.0,6,8,5,2,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,5,0,0,7,15,14,7,1,2,0,0,2
Oldham Athletic,0,Southend United,3,51.0,49.0,18,14,6,7,9,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,5,0,0,8,6,6,8,2,1,0,0,2
Rochdale,1,Plymouth Argyle,1,49.0,51.0,15,15,5,5,7,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,4,0,0,14,6,6,12,0,3,0,0,0
Shrewsbury Town,3,Peterborough United,1,50.0,50.0,15,11,7,2,7,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,0,0,16,7,7,15,2,3,0,0,1
AFC Wimbledon,2,Oldham Athletic,2,48.0,52.0,7,8,3,3,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,1,0,0,9,10,10,8,1,2,0,0,0
Doncaster Rovers,0,Oxford United,1,53.0,47.0,12,8,5,3,3,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,2,5,0,0,10,9,9,10,1,2,0,0,2
Fleetwood Town,0,Wigan Athletic,4,45.0,55.0,11,14,3,8,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,3,0,0,11,6,6,11,1,1,0,0,2
Gillingham,0,Blackpool,3,49.0,51.0,7,11,0,4,5,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,16,18,18,16,0,3,0,0,2
Northampton Town,2,Plymouth Argyle,0,48.0,52.0,12,8,6,5,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5,6,0,0,10,6,6,10,2,0,0,0,1
Portsmouth,0,Charlton Athletic,1,45.0,55.0,11,15,4,5,6,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,3,4,0,0,9,16,15,9,2,2,0,0,2
Rochdale,1,Bradford City,1,48.0,52.0,10,9,2,3,2,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,2,1,0,0,15,10,9,15,5,0,0,0,0
Rotherham United,2,Bristol Rovers,0,45.0,55.0,12,12,3,4,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,1,0,0,14,11,11,13,0,1,0,0,1
Scunthorpe United,1,Walsall,0,51.0,49.0,6,6,2,0,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,1,0,0,10,11,11,10,1,1,0,0,1
Shrewsbury Town,1,Bury,1,46.0,54.0,9,7,2,4,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,1,0,0,10,8,7,10,1,2,0,0,0
Southend United,4,Milton Keynes Dons,0,62.0,38.0,12,11,8,2,3,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,4,0,0,14,13,12,12,2,3,0,0,1
Blackburn Rovers,3,Peterborough United,1,55.0,45.0,12,9,5,4,6,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,2,0,0,13,10,10,13,2,2,0,0,1
Bradford City,3,Portsmouth,1,50.0,50.0,8,10,4,3,3,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,1,0,0,14,14,14,14,0,2,0,0,1
Doncaster Rovers,3,Bury,3,53.0,47.0,14,4,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,10,7,7,9,0,1,0,0,0
Gillingham,0,Rotherham United,1,52.0,48.0,10,12,3,5,4,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,4,3,0,0,15,21,20,15,0,3,0,0,2
Rochdale,0,Oldham Athletic,0,44.0,56.0,11,6,4,0,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,4,0,0,10,13,13,9,1,5,0,0,0
Shrewsbury Town,0,Charlton Athletic,2,49.0,51.0,7,7,0,4,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,2,0,0,0,16,12,11,16,1,2,0,0,2
Wigan Athletic,1,Oxford United,0,60.0,40.0,12,4,3,1,4,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,1,4,0,0,7,13,13,6,0,3,0,0,1
Blackpool,2,Fleetwood Town,1,51.0,49.0,14,13,5,6,6,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,3,0,0,8,10,10,8,2,3,0,0,1
Bristol Rovers,1,Blackburn Rovers,1,42.0,58.0,14,13,2,4,4,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,3,1,0,0,9,9,9,9,2,1,0,0,0
Bury,2,Northampton Town,3,66.0,34.0,14,15,4,6,6,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,2,0,0,15,14,14,15,2,1,0,0,2
Charlton Athletic,0,Scunthorpe United,1,54.0,46.0,9,10,2,5,4,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,2,0,0,20,11,11,20,1,0,0,0,2
Milton Keynes Dons,1,Doncaster Rovers,2,39.0,61.0,17,12,10,4,3,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,3,8,0,0,14,7,6,13,3,5,0,0,2
Oldham Athletic,1,Gillingham,1,52.0,48.0,8,17,3,4,2,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,2,0,0,21,16,16,21,4,0,1,0,0
Oxford United,2,Southend United,0,51.0,49.0,19,11,5,3,10,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,3,3,0,0,13,11,11,13,3,0,0,0,1
Peterborough United,0,Rochdale,1,57.0,43.0,24,9,7,3,10,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,2,7,0,0,9,19,18,9,0,3,0,1,2
Plymouth Argyle,0,Portsmouth,0,60.0,40.0,6,10,1,4,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,8,15,15,8,0,0,0,0,0
Walsall,2,AFC Wimbledon,3,40.0,60.0,10,14,4,7,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,4,2,0,0,7,8,8,6,2,1,0,0,2
Wigan Athletic,0,Rotherham United,0,52.0,48.0,11,7,2,2,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,10,14,14,10,1,3,0,0,0
Bradford City,0,Shrewsbury Town,0,50.0,50.0,12,15,3,4,6,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,3,0,0,12,17,16,11,1,2,0,1,0
Oldham Athletic,1,Walsall,1,59.0,41.0,19,10,7,6,6,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,5,6,0,0,10,8,8,10,1,1,0,0,0
AFC Wimbledon,1,Charlton Athletic,0,47.0,53.0,12,10,6,0,5,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,5,0,0,15,14,13,15,1,1,0,0,1
Blackpool,3,Northampton Town,0,55.0,45.0,27,8,10,4,11,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,4,7,0,0,6,12,12,6,0,2,0,0,1
Gillingham,0,Blackburn Rovers,0,37.0,63.0,5,6,2,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,4,2,0,0,13,10,9,12,0,1,0,0,0
Oxford United,0,Fleetwood Town,1,49.0,51.0,21,10,4,6,12,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,5,4,0,0,12,9,9,11,0,1,0,0,2
Rochdale,1,Wigan Athletic,4,42.0,58.0,13,13,1,8,9,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,6,10,9,5,1,1,0,0,2
AFC Wimbledon,1,Scunthorpe United,1,56.0,44.0,7,6,2,2,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,19,13,13,19,1,2,0,0,0
Blackburn Rovers,1,Southend United,0,52.0,48.0,8,9,4,2,3,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,3,0,0,12,12,12,12,2,1,0,0,1
Blackpool,5,Bradford City,0,50.0,50.0,16,6,7,2,4,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,2,2,0,0,12,11,10,12,0,0,0,0,1
Bristol Rovers,1,Charlton Athletic,1,45.0,55.0,12,15,3,6,3,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,4,2,0,0,11,5,5,11,0,0,0,0,0
Gillingham,0,Doncaster Rovers,0,52.0,48.0,2,8,1,2,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,15,13,13,12,1,1,0,0,0
Oxford United,0,Oldham Athletic,0,51.0,49.0,6,9,3,2,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,3,0,0,6,6,6,5,2,2,0,0,0
Plymouth Argyle,2,Peterborough United,1,54.0,46.0,15,5,5,1,6,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,3,0,0,12,13,13,11,2,2,0,2,1
Rochdale,3,Portsmouth,3,52.0,48.0,13,8,5,2,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,12,8,8,12,0,0,0,0,0
Rotherham United,3,Fleetwood Town,2,58.0,42.0,19,9,5,4,9,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,2,3,0,0,3,15,15,3,0,1,0,0,1
Walsall,1,Bury,0,46.0,54.0,11,10,2,5,6,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,5,2,0,0,7,5,5,7,0,1,0,0,1
Wigan Athletic,5,Milton Keynes Dons,1,58.0,42.0,15,7,5,2,7,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,10,15,15,10,2,3,0,0,1
Bury,0,Rochdale,2,47.0,53.0,9,14,4,6,4,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,4,0,0,10,12,11,9,0,0,0,0,2
Charlton Athletic,3,Rotherham United,1,60.0,40.0,14,10,5,3,4,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,2,2,0,0,13,17,17,13,3,0,0,0,1
Fleetwood Town,2,Bristol Rovers,0,45.0,55.0,15,9,9,3,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,7,0,0,10,9,8,10,1,0,0,1,1
Milton Keynes Dons,1,Blackburn Rovers,2,51.0,49.0,12,15,6,8,6,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,5,0,0,7,10,10,6,1,1,0,0,2
Oldham Athletic,2,Blackpool,1,58.0,42.0,13,10,5,3,7,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,4,0,0,9,13,12,8,4,2,0,0,1
Peterborough United,2,Northampton Town,0,53.0,47.0,13,10,6,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,4,0,0,13,18,18,13,1,6,0,1,1
Shrewsbury Town,3,Oxford United,2,47.0,53.0,15,10,8,7,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,0,0,12,7,7,12,3,2,0,0,1
Southend United,4,Gillingham,0,58.0,42.0,17,1,10,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,13,12,12,12,1,5,0,1,1
Portsmouth,2,Wigan Athletic,1,44.0,56.0,7,10,4,4,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,2,0,0,16,11,11,15,3,3,0,0,1
Walsall,0,Portsmouth,1,52.0,48.0,6,16,1,6,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,15,10,9,15,4,2,0,0,2
Oxford United,1,Scunthorpe United,1,49.0,51.0,11,18,5,7,1,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,4,4,0,0,13,12,12,13,3,4,0,0,0
Wigan Athletic,3,Oldham Athletic,0,57.0,43.0,15,8,9,4,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4,6,0,0,7,13,13,7,0,3,0,0,1
AFC Wimbledon,0,Fleetwood Town,1,52.0,48.0,13,8,4,4,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,11,16,16,11,1,1,0,0,2
Blackpool,1,Doncaster Rovers,2,50.0,50.0,7,6,2,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,10,11,11,10,4,1,0,0,2
Bristol Rovers,2,Bury,1,51.0,49.0,18,8,7,3,6,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,2,5,0,0,10,11,11,9,1,2,0,0,1
Northampton Town,0,Charlton Athletic,4,39.0,61.0,5,20,1,11,3,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,10,3,0,0,22,6,6,22,4,1,0,0,2
